id;Pocket;Table;Turn;River
19152;8d7s;9d4sth;6s;6d
19155;th5d;;;
19158;9d7c;;;
19159;jskd;;;
19160;thks;;;
19161;tc8h;;;
19162;8dqs;;;
19163;qsth;qc2h5s;kd;8c
19164;ad6h;;;
19165;ac4h;jc2s6c;;
19166;3h7c;;;
19169;8s6d;4d9c3d;;
19171;2h5c;;;
19173;as9h;;;
19174;qcjh;3d9dkd;tc;
19175;3dts;th6s9s;5s;kh
19177;7sqd;;;
19179;6hqc;4d4h8d;jc;3s
19181;6cjh;;;
19182;kc2h;jc8h7c;4c;ks
19183;6d8h;qhahjh;8c;6h
19187;2cqs;5c2s8c;9d;qc
19190;5std;;;
19192;9ctd;2s4cah;6d;
19194;3c9s;;;
19197;2s5h;;;
19198;9s8d;kh8h2d;5d;
19199;3djh;;;
19201;kd7h;kc2d3s;2h;
19202;3c8h;;;
19204;4d3c;;;
19207;8sac;;;
19209;qd4c;9djh6h;kh;ac
19210;9c6h;js5c2h;jh;3c
19212;4cts;9d9s7s;qd;9h
19217;4c7h;ad2sac;8h;8d
19219;8s3d;;;
19221;3d7s;;;
19223;8h2s;;;
19224;td4c;;;
19225;6d7h;;;
19226;ks7d;2h3h5s;9d;jc
19227;2h4s;;;
19228;td4c;;;
19229;2htd;3cac7s;jd;6d
19230;qdas;;;
19231;5hks;;;
19234;kcas;4c7d2s;4d;ts
19235;kd3h;;;
19236;3d4h;;;
19238;3h2c;;;
19240;jcqh;9d8d2h;4c;6s
19243;jcts;;;
19246;3cah;kd2h4c;3d;qc
19247;5hts;;;
19252;9d8s;kh5htc;;
19254;3c5s;;;
19257;3c4d;;;
19258;8c2d;;;
19260;9s3d;8d9cqc;7s;jh
19261;5s2c;;;
19262;jcah;jsac2s;2c;6c
19263;2c6d;;;
19264;8h3d;;;
19266;5hqs;;;
19270;3c5h;;;
19271;8h8c;qdkh4c;th;4s
19272;7d4s;7sksjs;qh;3d
19274;8c6d;7d7h4d;;
19275;7c3d;8s5hjh;4c;
19276;8c7s;2c7d3d;7c;
19278;5dts;;;
19279;kdah;3d6c4h;5c;9d
19280;7cjd;6d7sjs;td;
19281;3stc;td4s2s;jh;2c
19284;ks4c;;;
19285;3c9d;;;
19286;th2d;;;
19287;5dkc;7s6s3h;as;qd
19288;9h4s;;;
19289;6d5c;;;
19291;8sad;5h9s2c;qh;3d
19292;2c5h;;;
19294;jcah;6djdac;;
19295;5h9c;4d6d8h;;
19296;adqh;5h5sqd;3d;jh
19298;7c2d;;;
19299;3hkd;6s3sjh;3c;js
19300;5h7c;2s6s4c;;
19301;jd4h;7d3hqd;;
19302;4h8c;;;
19304;2had;tdjhah;qd;2c
19305;jd5h;;;
19306;qc9d;;;
19308;6c3d;;;
19310;2s9d;;;
19313;9cjs;qd3dqs;;
19317;8hqs;;;
19320;7h7s;7c5sqh;3h;tc
19321;qctd;2h3c2d;9d;jc
19323;qs7h;;;
19324;7d2c;;;
19325;ah2s;5h9c7d;jd;6s
19326;td3c;;;
19327;4s9d;kh4cah;5c;th
19328;3sth;;;
19329;6hac;kcjc5c;;
19330;6d2c;;;
19331;qh4c;;;
19333;th5d;5sadts;;
19336;tcqd;3h4s3s;5d;4c
19342;thts;2d3d6d;4s;
19348;2h8c;;;
19349;jc4d;tdkc5d;kh;ac
19350;5c2s;;;
19351;jstc;;;
19354;6c6d;;;
19355;th8c;;;
19357;tc9h;;;
19359;8d5h;8skd3h;4h;
19360;5c9h;;;
19362;9hjd;;;
19363;8s7h;;;
19364;9sjc;5c8s4c;qd;7s
19366;3s6h;;;
19367;2c4h;;;
19368;kc5s;6ckhts;2s;
19370;6hts;;;
19374;9c5d;8dkh7h;5h;5s
19377;ahas;4d6cad;;
19378;ksjh;5cqs4c;;
19380;kd3s;9s5d7h;2d;ad
19385;7ckh;;;
19387;8cad;2s6s6h;5h;2c
19389;4hqd;;;
19390;3s3c;kh5dtc;kc;2d
19392;ad7h;;;
19393;thac;;;
19394;5djc;;;
19397;asqd;;;
19399;2d8c;;;
19400;9s7h;6ctdah;2d;8s
19401;tsjd;;;
19403;2ckh;9s7d5d;jc;
19404;7htd;;;
19406;qskh;;;
19408;8sjc;;;
19410;4sqh;;;
19411;qs2c;5h7sjd;qc;ts
19415;3c3d;;;
19416;5c3s;qcts8c;;
19417;2sad;;;
19418;4sqh;;;
19420;2hts;;;
19421;7ckd;5djsjh;ah;7s
19422;th2s;;;
19423;kskc;5c4dad;5h;6s
19425;5s3d;;;
19428;2h9s;;;
19430;ts5h;;;
19431;3sjh;;;
19433;kd9h;qh5sas;2h;
19434;ks3h;;;
19435;8d3s;;;
19436;3hjd;;;
19437;kd8h;;;
19445;as2d;;;
19446;7s7h;;;
19447;th5c;;;
19450;3dtc;;;
19451;7dts;ah8h7s;5d;2s
19452;6s3c;2h8hqd;5h;2s
19454;ahkd;;;
19459;2c3s;;;
19462;2c6h;;;
19463;7cas;;;
19464;4hjs;;;
19469;5sqc;;;
19470;jc3h;;;
19472;9c2s;;;
19473;3h6c;kh3c2c;qs;kc
19474;9c4h;;;
19476;3d2h;;;
19477;5sah;;;
19478;6hts;;;
19479;4c2s;;;
19480;7c2d;;;
19481;7s7h;;;
19482;6cth;;;
19484;6c6d;;;
19486;js2h;;;
19487;5s6h;;;
19488;jc6d;5hqh7c;;
19492;jh4d;;;
19497;js9d;tdts2h;as;
19498;7c3d;9skc4d;;
19499;8c4d;;;
19500;3dqc;4sjd8s;js;
19501;2d8c;;;
19502;kh8s;;;
19503;6cqd;5h3c9d;9c;
19504;qd5h;;;
19506;3das;;;
19507;askd;;;
19508;jcah;;;
19509;3h2c;;;
19512;js9c;2s9djh;ks;
19514;jhjd;;;
19515;8c3h;;;
19517;2d9c;;;
19522;jd4s;;;
19524;ks9c;;;
19526;qd5c;;;
19527;8cjs;;;
19529;7hqc;as2h5d;td;9h
19533;2h4s;;;
19535;td2s;6c7s3d;jh;ac
19538;5sjh;6hqh2h;;
19539;4d5h;;;
19540;jhac;;;
19541;2d5s;;;
19543;qh5s;;;
19545;td9h;;;
19549;8cjh;4h9d5c;js;9s
19550;3c3d;4h8hac;as;7d
19553;7hqc;js6d4h;;
19554;qhjd;ts9c6s;5d;jc
19555;9djh;;;
19556;jhqd;kd6sac;qc;4s
19558;9dts;jcqhjs;;
19559;qh4d;kcjs2h;kh;
19560;4s8d;;;
19565;7sqd;js7cqh;;
19568;9cts;;;
19570;2c4h;;;
19571;ac5s;;;
19572;3sth;7cqcqs;5s;as
19574;5d9h;;;
19575;ah8d;jhqsas;js;6s
19579;2das;kd3ctc;ks;8d
19580;kckh;;;
19581;jd5c;2c3hts;5d;
19583;7djs;;;
19584;tsjc;3c2h4h;6h;3h
19586;qs6h;;;
19590;9c2d;;;
19593;7dqs;;;
19594;3h4s;2h6s7c;as;8c
19596;4c4s;6h9stc;2d;
19600;kh4s;;;
19601;2cjs;;;
19603;4ckh;7h6s7s;ts;8h
19604;jd6s;th2h9c;;
19605;2s8c;;;
19607;2d5c;;;
19610;8cks;ah2dts;9h;4h
19611;ad9c;6std2s;5h;
19612;3cjs;kh4hqd;2h;td
19614;4d8h;2dks2c;kh;js
19615;ah2c;;;
19616;8sjh;;;
19618;5h6c;2sadkc;;
19620;4d6s;8c7cqh;7d;
19622;adjs;tcjh5c;;
19623;tc6h;9s8d4h;;
19624;6d7s;3s2h4d;;
19626;7sad;;;
19627;th2c;;;
19632;2s4h;;;
19635;9s5c;;;
19638;7d6c;ts7cjh;kc;qd
19640;4dth;ah5had;jd;td
19641;6d5h;4d2s7d;ad;2d
19644;5htd;4sthkd;ts;3d
19646;4s8d;qc5cah;7c;ac
19647;7skd;2sqh3h;2c;
19649;qsqh;;;
19650;6c3h;;;
19651;jh4d;;;
19652;7std;;;
19653;as5c;td8d3s;tc;4s
19655;8h9s;7stdqd;2c;qc
19656;td8h;;;
19658;3cjh;;;
19659;9s5c;th7s7d;3h;qc
19660;4c4s;;;
19662;9htc;8dqh8s;7h;9c
19664;8d5s;;;
19666;8h2d;;;
19667;2h7c;;;
19668;4d8h;ad5h7s;4s;qs
19669;2hkc;;;
19670;qh5c;2d8sqs;8c;6s
19671;jd3s;;;
19674;jd3c;;;
19677;2c5h;;;
19681;4ckd;6h5s8d;7d;ad
19683;ts6d;;;
19685;7skh;;;
19686;8h2c;;;
19687;7s8d;;;
19688;ac2s;;;
19690;3s2h;;;
19691;kh9d;7h6c7s;js;tc
19695;ad4s;qsas3s;qh;2d
19697;8s9c;;;
19699;kh4d;2c9c9d;8d;
19701;2s8c;;;
19703;acjd;4dadqd;;
19706;3d5c;;;
19709;tc6d;;;
19710;ac7d;ks2sth;ts;7s
19711;ahks;;;
19712;6sqc;;;
19713;td5h;;;
19717;ahjd;4c2c8d;6h;5d
19718;9d2c;;;
19719;qskh;;;
19720;4dts;;;
19725;4c5d;;;
19731;9hkd;;;
19734;4c9h;;;
19735;2sac;jd4d5d;3d;
19737;ts5c;8hjh8s;th;9s
19738;2c3s;;;
19739;tc6h;;;
19740;3d9s;;;
19741;4hqc;kstc5c;as;jc
19742;4c7d;;;
19743;th8s;;;
19744;jsqc;3d5cqs;;
19746;3d4c;;;
19748;jc8h;js8skd;7c;
19749;ks4d;;;
19750;qs8d;;;
19752;asqh;;;
19753;5c4d;3s4cth;9c;8h
19758;js3h;;;
19761;8dts;7h7s8c;td;5s
19763;2sth;kd4d7d;qh;8c
19764;3c3d;acjh6c;ah;
19766;ac6s;;;
19769;3sjh;;;
19771;js3c;;;
19772;ks4d;;;
19773;6s3c;;;
19775;6cqh;;;
19776;2had;;;
19778;qdks;;;
19779;tcas;;;
19780;ad3s;;;
19781;9cad;;;
19783;ts4d;ackc7c;9h;3c
19784;9d7s;9cqdtc;3c;as
19786;9d3s;;;
19788;qs9d;;;
19792;6s2h;;;
19793;2hjc;;;
19794;qc6s;3d3sqs;5s;js
19796;4d3s;;;
19798;4cqd;;;
19801;ts7h;;;
19802;6c2h;;;
19803;9sah;6cqhqc;;
19804;9s8d;2c8stc;6c;
19806;9cks;;;
19807;4d9c;;;
19809;qsah;;;
19810;qckh;3d2hkd;7c;
19812;js2h;;;
19813;6c5h;kc4sjd;;
19816;7c2d;;;
19817;6d2c;;;
19818;as9c;6s2h8c;td;8h
19820;kh5d;jh4das;2h;8s
19822;5sad;8s6hkd;5d;4c
19823;tc2s;;;
19824;4c8s;;;
19827;7c5s;;;
19828;qcah;;;
19829;jd4s;;;
19832;5c3d;;;
19834;kh4s;4d4c5c;8s;6s
19835;qckd;4cjhjd;jc;tc
19836;qh6d;jd6c9s;ts;3c
19839;2c8s;;;
19840;2h7s;;;
19842;4c7s;;;
19844;qd6s;9h5sth;js;4c
19845;kc7s;kd6c5d;tc;9s
19847;qdks;;;
19848;2d6c;;;
19850;7htd;;;
19851;6ctd;;;
19852;as2d;;;
19853;4h3c;;;
19855;kd7s;4cjd4h;8d;
19856;7h3d;;;
19857;qsqc;;;
19861;ac6h;kskh7d;8h;ah
19864;5s6d;;;
19866;8h6c;3sqh8s;9c;2c
19867;4s7d;;;
19870;8dah;4d8h3s;;
19871;6c4s;kd6dtd;qh;
19874;acks;ahts4d;;
19878;kskd;4djd2s;;
19881;9djh;as9c8h;4h;ac
19882;tc3s;8h7hks;6c;
19883;jd3c;;;
19884;6d7h;3cksjc;;
19885;9stc;;;
19887;6d8h;;;
19888;7s5h;jdtd4s;9h;
19890;4h3c;;;
19895;2d5h;;;
19897;9htc;;;
19898;th3d;;;
19900;ks5d;;;
19901;6d6h;;;
19902;8s2h;;;
19903;qc3h;;;
19904;4c3d;ks7c4s;2s;
19905;tdjh;;;
19906;2sth;;;
19909;9std;th7d7h;5s;4s
19910;4s7h;;;
19911;qhjd;tsqcjs;;
19913;jhas;5s4sad;4c;6d
19917;4c8d;;;
19918;9d8c;5sahqd;;
19921;7d6c;3h2s2h;;
19922;2h7d;;;
19923;qh8c;;;
19924;3c7h;;;
19926;6sjd;6dkc5s;;
19927;8dqc;;;
19928;thjs;;;
19929;5sqd;;;
19931;3d7c;;;
19934;5s6d;;;
19935;5c2s;;;
19937;asjh;kcksad;3s;jd
19938;6dth;3dkd4h;;
19941;kckh;;;
19943;8c7h;;;
19944;3dts;;;
19946;tsqc;;;
19948;3hqd;;;
19949;kc6d;jc8ctc;;
19951;8cjs;;;
19953;5dqh;;;
19956;9d4s;;;
19961;6c6d;;;
19963;jd7h;;;
19968;2d3s;;;
19970;3s5c;3dtdqs;;
19972;thqc;ts3d5c;;
19973;2c8h;;;
19974;8dqh;ks4h9h;6h;
19977;qc6s;tskc2d;2h;
19979;tdqc;8s5c3c;;
19981;2s8d;;;
19983;2d5c;;;
19984;qhks;;;
19986;ts3d;4d9sqh;qd;8c
19987;9s8c;9d3sac;;
19988;td3c;;;
19990;5d7s;kh4sad;;
19991;ad3c;;;
19992;8skh;;;
19994;7das;3d4s2c;3c;
19995;jh7s;;;
19997;5s6h;5hqsah;;
19999;7h6d;;;
20000;ad7h;7dqd3h;4h;
20001;3d7s;;;
20006;7d6h;;;
20007;2h9s;;;
20008;th6c;;;
20010;9sjc;7cks5h;;
20011;th6s;;;
20015;7sqc;;;
20016;9cah;;;
20019;7c7d;5c5h8h;3c;qh
20022;ahac;;;
20025;jhtc;3d7d5d;9c;kd
20026;4d8h;kc9c9s;4s;
20027;2had;2sqdjh;8c;ts
20030;ad7s;;;
20031;3hjc;5d7cts;kd;9h
20032;6d8c;9sjh2c;6c;3d
20033;6c6s;jckc9d;ad;
20034;9h7c;;;
20035;6dqs;9dqc5c;js;
20038;5d8s;;;
20039;2d3s;;;
20041;2s6d;;;
20043;9cqs;;;
20044;tstd;5d8hth;;
20045;ts6d;;;
20047;7c7h;ksqc4h;jc;9c
20049;kh2s;;;
20050;2dks;;;
20051;3h5s;;;
20052;2s9d;;;
20054;qc2s;;;
20055;9hks;;;
20056;2s4c;;;
20057;qstd;;;
20058;6c6s;;;
20059;5s9c;jsjc6s;;
20061;qd5h;8dad4h;ah;4d
20062;9h8d;8s7d8c;th;
20063;th4s;;;
20064;js9c;tcas7c;4s;5c
20065;7cjh;;;
20067;tskc;;;
20069;4cjh;;;
20071;tc2d;;;
20072;6c3h;;;
20074;2s9d;;;
20075;7h5d;9d5c5h;jc;2c
20076;4ckh;;;
20077;7d9h;;;
20079;4d9h;;;
20081;4s2h;;;
20082;as2d;;;
20083;qhjc;qs5s2h;;
20084;7ctd;4c3sth;6d;js
20086;6cjs;;;
20087;4hks;js5h8d;;
20088;ks3d;kc9dqd;ad;qs
20091;9d3c;;;
20092;7s7h;6h5d9s;jc;ah
20093;9dkh;td5hkc;;
20094;3s8c;;;
20097;qh6s;7c5das;;
20098;9h2d;;;
20099;4d4c;;;
20101;8cjh;;;
20102;thkc;;;
20103;jhac;;;
20104;6djc;;;
20105;kcth;9s8sks;4c;
20107;3h4c;;;
20109;5c4s;;;
20110;4cad;5djc5c;;
20112;6s3d;;;
20113;7had;9sjh4h;qh;as
20114;3c3h;jcah3d;7h;
20117;7d3s;;;
20118;tskc;2c4d8h;;
20119;th4c;kd8h6s;js;qc
20122;2dth;;;
20124;4d3h;ahqh8h;;
20125;9das;tcjh4d;3d;3h
20128;jc3d;;;
20129;qh6s;jcjsjd;;
20130;kd6h;;;
20133;8c7h;4cqc6h;jc;5d
20134;2h4c;;;
20137;8c4d;5sah2h;;
20138;kc9s;8c5has;4c;9h
20141;kd3s;;;
20142;4h2s;;;
20145;3h6c;;;
20149;8c5h;ksth4s;7d;
20151;4ckh;;;
20152;5hkd;6hqc4s;5s;qd
20154;qd7h;;;
20156;ac5d;ahth4s;;
20157;kd5c;;;
20158;5d7h;9h7s4d;;
20161;qh6s;6hjh8s;;
20162;tdqs;jdtc9h;4h;3h
20163;3cqd;;;
20165;7has;ac5s2c;ah;3s
20166;ah8c;9s4d9c;js;5h
20168;ad2h;as7dqs;kd;3h
20170;qh8d;;;
20171;6dac;;;
20172;kc2d;;;
20174;7s2d;;;
20178;4dah;9s6d5s;7s;8s
20180;7h9s;9c8h9h;5s;4h
20181;4sqh;;;
20183;tc7s;4d7c8h;5h;ad
20184;ad2h;5sah6h;7s;8s
20185;8cjh;9h5s2d;6d;6h
20187;ts4c;9s5djh;kd;
20190;9s8c;thkd6c;2h;3c
20193;7c2d;;;
20194;tc7d;3h9c8d;8s;8h
20196;9hac;;;
20198;2dkc;6cjsjh;qh;5s
20199;7d4c;;;
20201;9h4c;5h5s8s;ks;js
20203;4sqh;th5h2h;9c;
20204;3sjc;;;
20205;6s3c;;;
20207;tsqh;;;
20209;2s5h;;;
20211;6cqh;3h5d5c;td;jh
20212;3h2d;;;
20213;2c4h;;;
20215;3htd;;;
20217;tsjd;;;
20218;qs2d;;;
20220;9c2h;;;
20221;tc4h;;;
20226;2hjs;tskh2s;3s;5h
20227;th7c;;;
20228;kdqc;;;
20232;7hts;jdkc8d;qs;4h
20235;3s8c;;;
20236;4c7d;qh2h3d;as;6d
20239;5skc;;;
20242;9h2c;;;
20244;7d9c;3c6h6d;2d;ad
20246;qsqc;ah3skd;th;8c
20247;2c2h;qdjhkh;5h;ah
20249;jh2c;;;
20250;qhts;;;
20251;2d7h;;;
20252;ahjs;jh3h7s;;
20253;4hjc;ts9c8h;tc;7d
20256;5s4c;3d6s6d;6h;4d
20258;6d2s;;;
20260;3c4s;tdqdjh;4h;qh
20261;8hjd;;;
20262;7d2c;;;
20266;qdas;;;
20267;7hjs;;;
20268;qc2s;9d3c9s;;
20269;th7c;;;
20271;6h3d;4djh2h;9s;
20272;4cts;;;
20273;qs8h;;;
20277;td5h;6hth9d;qh;ac
20278;3cth;2dkd2s;7c;9s
20280;2s5d;;;
20281;4h9s;qs6h8d;3h;
20284;6hjd;;;
20285;2c5h;ah8d7c;;
20286;3h7d;;;
20290;7d5s;;;
20292;4h2c;;;
20293;3djh;;;
20295;qstd;3djcqc;7s;2d
20297;ks8c;;;
20302;jd5c;;;
20304;6hac;;;
20305;9d7h;4d8c6d;8h;qd
20308;3h9c;ks2s2c;qh;jh
20309;5c6h;3hjh4h;5h;
20311;8h3c;;;
20312;7cjh;6c2hkd;4c;jd
20313;2s6d;;;
20314;qc5d;;;
20316;9c4s;;;
20319;qs4c;;;
20320;qsqh;;;
20322;9skd;3d2sjd;4d;tc
20326;kh4s;6d5dks;9c;9d
20329;2h6s;;;
20331;6h7d;;;
20332;4h7s;;;
20333;3c4h;;;
20334;2ctd;as7s3h;2d;qh
20337;9d7h;;;
20338;6skc;4hjs6h;2d;td
20339;2d6s;;;
20341;3h2c;;;
20342;kd3s;4c5sah;6h;qc
20343;ah9s;4c6s2d;;
20345;ac2h;8s3dkc;td;qh
20346;7c8s;;;
20347;jc9d;4s3htc;;
20348;ac4s;7das3s;7c;7s
20349;ts5h;jc3d5d;kd;4s
20351;3dts;;;
20352;kcah;;;
20353;3s6h;;;
20356;ah5c;9djs9h;6h;5d
20359;jhtd;;;
20361;7h4s;;;
20363;9h9s;tskd5d;5c;3s
20366;5h3d;;;
20368;4djs;;;
20369;qckh;asah2h;tc;4s
20370;kckh;qs9sth;;
20377;2hks;;;
20379;3s6d;;;
20380;3dtc;;;
20381;th3c;adtc4s;ah;6h
20382;ks7d;;;
20384;qd4h;;;
20386;7c8s;;;
20389;ks2d;kc4s5c;tc;6c
20390;8h3s;;;
20394;7cjh;;;
20395;td2s;;;
20397;3h7d;;;
20398;ah3c;kc3djc;;
20399;th6d;9sts9d;as;
20400;2djs;;;
20402;5c6h;ks6s2d;3d;3c
20405;5c3d;;;
20407;jckd;8h8c2d;2c;
20408;qcth;9sqhkd;;
20410;2h3c;;;
20415;2d9c;;;
20418;qs6c;;;
20420;ac2d;qhks4s;;
20424;jc8h;6hacks;9s;9d
20425;4cas;7s3h9s;5d;
20426;2ctd;;;
20429;tc7s;ad8s7d;9c;kc
20430;tsac;3d5cks;th;
20432;th5d;5h3c9c;9d;
20434;2djs;;;
20436;6cqh;;;
20439;ks3h;;;
20440;ac6d;;;
20442;qdqh;2dtckh;6s;3d
20446;7h6s;;;
20449;3h7c;;;
20450;tcas;2dtdjd;th;
20451;ksac;;;
20453;9d2h;;;
20455;td6c;;;
20456;3s7h;;;
20457;8sqd;;;
20460;6d4s;2std7h;6s;5s
20461;6h2c;;;
20463;9c3s;;;
20464;3h5c;;;
20465;4cth;;;
20466;4h6c;;;
20468;4d5s;;;
20469;jdjs;;;
20470;jh9d;qcth6c;3s;ah
20471;2c2s;;;
20473;7h2d;;;
20477;5d3c;;;
20478;3s8h;;;
20481;3cas;;;
20482;5h7c;;;
20485;7djh;3dth9s;ad;
20486;4hqs;;;
20487;5sth;;;
20488;3c2h;;;
20489;8djs;;;
20490;8sad;8c5sqd;6c;th
20491;8s2d;;;
20495;jcqd;jd2c9h;;
20496;khjd;ah6h7h;ks;6s
20497;8d4c;9djckd;ah;
20498;6d5c;ts7d2c;ac;
20500;2hac;6hqc5c;jc;
20502;khac;;;
20503;4h5c;;;
20504;jdjh;;;
20505;ah3s;jh3d9s;2s;th
20508;qs7d;tcqc8s;;
20509;as6d;;;
20510;2d6s;;;
20519;2s4d;;;
20520;6s2h;;;
20521;9s3d;;;
20524;9c4s;asac7c;;
20528;3c5h;;;
20532;5stc;;;
20533;ah2d;;;
20537;ackh;6h4d2d;jc;ks
20539;jd5h;;;
20541;4d9h;;;
20542;ts2h;3c6s2c;5c;
20543;qhks;;;
20544;kc9d;;;
20545;acqs;5sahks;;
20546;2s6c;;;
20548;4d3c;;;
20550;3c2h;;;
20551;2d2h;;;
20552;9s3c;;;
20553;ac2h;;;
20557;kskc;7sqh8c;ts;
20558;6c5h;9hjd4h;;
20560;2h4s;;;
20562;5d9s;;;
20565;8hqs;as9d2c;ac;4d
20566;7cas;;;
20568;4c6s;kc8cjh;;
20569;7dks;2c7sth;;
20574;jdkc;ahksjh;;
20575;7s7h;;;
20576;7h4d;;;
20577;7h6d;;;
20579;jh6s;3dtdqh;;
20580;9hks;;;
20586;7c8h;3c6d4s;;
20587;7h8s;9htd2d;2h;qc
20588;5hac;;;
20589;jskd;8sahqd;td;8d
20591;2c8h;;;
20593;ts4d;;;
20594;jhad;4s9d6s;9h;
20595;thtd;9d2h8d;jd;3c
20596;7s3h;;;
20598;8c9s;;;
20601;8h6c;4ckdad;kh;jh
20603;js4h;;;
20604;7hqs;;;
20606;kh5d;4hkc8h;qc;6c
20607;2stc;;;
20609;khkd;;;
20610;5cjs;;;
20612;5h6d;;;
20615;6s5h;;;
20616;8s5h;;;
20617;4has;th9d3d;;
20618;6s8d;;;
20619;ahts;9d2c2s;jd;8h
20620;th2s;;;
20621;jc5d;ahtcas;6s;3s
20624;2hts;;;
20625;4h9s;6s9h3h;kd;ad
20626;ts6h;;;
20627;7h9s;;;
20628;ah8s;jh7sth;5d;3h
20630;9c6s;7d8s7h;;
20632;8hjd;;;
20633;4h3d;;;
20635;6c2s;;;
20636;as2h;9skc8s;7c;
20637;qh7d;4d4h7c;;
20640;adah;;;
20641;7sad;;;
20642;9h5c;;;
20643;jd9s;;;
20644;7sqd;;;
20649;td3s;;;
20650;3s7d;;;
20652;qhac;;;
20655;7cjs;2s5h3s;4s;
20658;ts6c;;;
20659;5dqs;;;
20660;2has;;;
20663;9h3c;;;
20665;jskc;2d8hkd;9s;
20666;2d7h;;;
20667;9s3d;;;
20668;qskd;4cqh3h;;
20669;4dtc;;;
20670;jskh;;;
20671;7hks;7d4cqd;;
20673;7s2d;;;
20675;9s3h;;;
20676;kh9c;;;
20677;6djh;5c9d8h;;
20679;jskc;;;
20682;8dkh;;;
20683;9s6h;4s7cts;kd;
20686;td5s;qd8c9d;9c;
20689;5s5d;;;
20690;jdah;jh6s2d;8d;8c
20693;td4c;;;
20696;4d8s;;;
20699;3d8s;;;
20701;ah2c;3h6cad;5s;
20703;jh3c;;;
20705;as8h;9s5cts;3s;2h
20708;qcjh;th8sjs;;
20709;tdth;;;
20711;6std;2d9d5d;qs;4h
20713;qhkc;tcqs6s;7s;9c
20715;4h3s;qcqs4c;2c;3h
20716;9djs;;;
20717;tc9h;;;
20719;acad;8s3h9c;;
20720;5dqh;ac3d9d;qc;5c
20721;5d3s;7hadkc;2h;9d
20723;8d9s;5d9d4s;5s;3c
20724;2h8d;;;
20725;5dtc;;;
20726;4c4s;;;
20728;6cqd;;;
20729;ad4h;4dtdkd;6h;9h
20730;js8h;;;
20734;6cjh;;;
20735;as4c;;;
20736;2sth;;;
20738;jdks;;;
20739;8cah;;;
20740;6cad;8cah4h;;
20741;ts9c;4sjc8d;2c;
20742;qh4d;js7c9c;7d;
20743;th4d;;;
20744;ah9s;;;
20745;3d2s;;;
20750;2s8h;;;
20751;6d2s;;;
20752;3s2c;;;
20753;khad;;;
20754;tc3s;qcacas;kc;ad
20756;khts;;;
20759;8skc;;;
20761;9s4h;7hasac;5c;3s
20763;8s8d;;;
20769;2h4c;;;
20771;4hts;;;
20772;6dac;;;
20773;kh9s;8cks7d;7c;ad
20774;5d5c;8hqs3d;kd;ah
20777;6cas;ah8d4s;ad;7s
20778;jd2h;;;
20781;jh7c;th9dkh;kd;
20784;9s4d;qdks6h;td;
20785;actd;;;
20791;8sac;9s8h8c;;
20792;4h4c;qdts9s;as;kh
20795;2hjd;;;
20796;2h9d;;;
20797;kh9d;qctstc;;
20798;5h7s;;;
20799;9cah;;;
20801;ts2d;;;
20802;4h4s;;;
20806;6h7s;7htcad;qd;ac
20808;2d7s;;;
20809;9d6c;;;
20810;4d7c;;;
20813;6s4d;9s3htc;kd;8s
20814;5d2c;;;
20818;9cqh;9djc9h;;
20822;7c2h;;;
20823;7s2c;;;
20824;kh8s;;;
20826;ts7d;5skh4c;ad;
20828;asjh;6skc9d;3d;9c
20829;qhjs;;;
20831;5das;;;
20832;7ctd;;;
20835;8d4c;;;
20836;7d7c;;;
20837;8c9s;8s7ckc;9c;2h
20839;3sqd;ah4cks;2c;5c
20843;9dah;acts3d;qc;7s
20845;jh7s;;;
20846;7c7d;7s5c2c;6d;ks
20847;8s5h;4cqcjh;ks;
20848;asth;3sqd5d;4c;4h
20849;7has;;;
20851;4s4d;;;
20852;3s5c;6d3h4d;kh;3c
20853;5sqc;ad5cts;8d;6h
20855;2h3s;;;
20860;6d3s;ahqd2d;3d;
20861;acqd;kdqc8s;9d;ah
20863;2c6s;;;
20866;9dts;;;
20867;kdqc;;;
20868;6h9s;;;
20869;9c7d;;;
20873;6h5d;2dtc3s;;
20874;acas;3d6s9s;8h;qc
20875;6skh;9c4c3c;7d;5h
20876;khac;js7dkc;;
20880;js2h;2dtsks;;
20881;8sqc;;;
20882;4stc;;;
20884;3d7c;;;
20890;7c4s;9c9d8d;3c;
20893;td2h;kcasqs;8c;qc
20894;9cjd;jc9d3c;7d;6c
20898;4d7s;9djd5d;7h;3s
20899;6hjd;;;
20902;8s5c;;;
20904;as4d;6hadtd;;
20905;7c8d;8c4hqc;as;9s
20906;jhqd;kh9c5c;9d;3h
20907;9d2h;;;
20908;tdkh;2d5sth;;
20911;9s9h;6c6d4s;5h;jc
20912;7c7d;9d5h3c;as;
20913;jhjd;;;
20917;jh2s;7djd9h;td;6d
20918;9dth;;;
20920;9hks;;;
20921;ad3s;9c8s7s;6c;kc
20922;5h3c;;;
20926;2h9d;;;
20929;9s8h;jskdtd;3s;5h
20931;qsjd;;;
20933;kh3d;;;
20934;jh3d;;;
20939;3c9s;khtskc;;
20940;4c5d;;;
20941;7ctd;;;
20944;4h7d;;;
20947;9sad;;;
20957;as9c;4d4sjs;6c;td
20958;tsjd;3s9c4c;;
20961;9s4c;;;
20962;4h6s;;;
20963;6dth;8c6cjd;tc;7d
20966;qcqs;;;
20967;9sqd;;;
20970;3h2s;;;
20971;8skd;kc4sqh;6d;
