id;Pocket;Table;Turn;River;proba_win_preflop;proba_draw_preflop;best_hand_flop;checker_flop;proba_win_flop;proba_draw_flop;best_hand_turn;checker_turn;proba_win_turn;proba_draw_turn;best_hand_river;checker_river;proba_win_river;proba_draw_river
9003;qd5c;;;;0.47962;0.0431;;;;;;;;;;;;
9005;7htc;6cjsts;kc;8s;0.45731;0.04209;ONE_PAIR;0.5;0.67405;0.0241;ONE_PAIR;0.5;0.6514931927975406;0.03223539745278876;ONE_PAIR;0.5;0.5676767676767677;0.03838383838383838
9007;tdkc;;;;0.58609;0.02459;;;;;;;;;;;;
9009;kd2s;;;;0.48487;0.04156;;;;;;;;;;;;
9010;ah3d;;;;0.53799;0.03989;;;;;;;;;;;;
9011;3hjc;qhkh7s;;;0.42897;0.04584;HIGH_CARD;1.0;0.3587;0.06215;;;;;;;;
9012;7h5d;;;;0.37764;0.05668;;;;;;;;;;;;
9018;jcqh;;;;0.57106;0.02507;;;;;;;;;;;;
9019;kh4d;;;;0.50315;0.04201;;;;;;;;;;;;
9020;ad5h;4cqhtd;9h;ah;0.56173;0.03883;HIGH_CARD;0.0;0.4508;0.0397;HIGH_CARD;0.0;0.2959815546772068;0.045498462889767236;ONE_PAIR;0.5;0.7797979797979798;0.046464646464646465
9022;8dqh;;;;0.5183;0.03288;;;;;;;;;;;;
9027;qcad;;;;0.63294;0.01905;;;;;;;;;;;;
9028;6s7h;;;;0.39942;0.05255;;;;;;;;;;;;
9029;3ctd;;;;0.40171;0.04771;;;;;;;;;;;;
9034;7s8c;4dtdah;2d;ac;0.42852;0.04625;HIGH_CARD;1.0;0.24455;0.0446;HIGH_CARD;1.0;0.19027228809837504;0.012472551602986385;ONE_PAIR;1.0;0.09696969696969697;0.00808080808080808
9035;adac;;;;0.84955;0.00501;;;;;;;;;;;;
9036;ah7s;2c7cts;ac;6c;0.5723;0.03395;ONE_PAIR;0.5;0.69725;0.00715;TWO_PAIR;0.5;0.8538647342995169;0.00619235836627141;TWO_PAIR;0.5;0.6101010101010101;0.00404040404040404
9037;qc6h;;;;0.49003;0.04084;;;;;;;;;;;;
9038;9s6h;qhadtd;ah;;0.42278;0.04736;HIGH_CARD;1.0;0.24575;0.1141;ONE_PAIR;1.0;0.2300834431269214;0.1961352657004831;;;;
9040;qcqd;;;;0.79656;0.00605;;;;;;;;;;;;
9041;qc7s;;;;0.49951;0.03656;;;;;;;;;;;;
9042;2htd;;;;0.39153;0.04873;;;;;;;;;;;;
9044;ad3s;;;;0.53799;0.03989;;;;;;;;;;;;
9045;8c3h;;;;0.34705;0.0547;;;;;;;;;;;;
9047;qdqs;4hqhah;kh;5d;0.79656;0.00605;THREE_OF_A_KIND;0.3333333333333333;0.81985;0.0306;THREE_OF_A_KIND;0.3333333333333333;0.6337725076855512;0.14393939393939395;THREE_OF_A_KIND;0.3333333333333333;0.6121212121212121;0.0
9049;9d5h;;;;0.40203;0.05004;;;;;;;;;;;;
9050;2d7h;;;;0.31711;0.05853;;;;;;;;;;;;
9053;5c3d;5d5h4h;jh;;0.33192;0.06308;THREE_OF_A_KIND;0.6666666666666666;0.89615;0.0223;THREE_OF_A_KIND;0.6666666666666666;0.8289196310935442;0.018642951251646903;;;;
9054;9s9d;;;;0.7162;0.00774;;;;;;;;;;;;
9055;2d8s;;;;0.34095;0.05507;;;;;;;;;;;;
9056;4h8c;;;;0.36885;0.05388;;;;;;;;;;;;
9057;5dqs;;;;0.47962;0.0431;;;;;;;;;;;;
9058;jd7c;;;;0.47449;0.03944;;;;;;;;;;;;
9061;kd2c;;;;0.48487;0.04156;;;;;;;;;;;;
9064;8d8s;9djd4d;6h;;0.68896;0.00884;ONE_PAIR;0.0;0.6942;0.0022;ONE_PAIR;0.0;0.6635485287659201;0.0013614404918752745;;;;
9065;8s6h;;;;0.4071;0.05226;;;;;;;;;;;;
9066;4d6s;7hjhtd;;;0.35086;0.06;HIGH_CARD;1.0;0.14245;0.08435;;;;;;;;
9068;jd3h;;;;0.42897;0.04584;;;;;;;;;;;;
9069;acts;;;;0.61422;0.02274;;;;;;;;;;;;
9070;7d4h;;;;0.35503;0.05579;;;;;;;;;;;;
9071;khad;;;;0.64394;0.01751;;;;;;;;;;;;
9073;jc5d;;;;0.44919;0.04622;;;;;;;;;;;;
9074;9h3d;;;;0.37593;0.05245;;;;;;;;;;;;
9075;4cqs;7s2h9s;;;0.4691;0.04268;HIGH_CARD;0.0;0.33345;0.03125;;;;;;;;
9077;ks8d;qs9d7s;;;0.54423;0.03138;HIGH_CARD;0.0;0.43995;0.0309;;;;;;;;
9078;khad;;;;0.64394;0.01751;;;;;;;;;;;;
9079;ks4c;;;;0.50315;0.04201;;;;;;;;;;;;
9085;3s2c;;;;0.29254;0.06104;;;;;;;;;;;;
9086;5c5s;;;;0.59774;0.01314;;;;;;;;;;;;
9087;5sad;;;;0.56173;0.03883;;;;;;;;;;;;
9088;2d8c;;;;0.34095;0.05507;;;;;;;;;;;;
9089;2cad;;;;0.53107;0.03806;;;;;;;;;;;;
9090;7c2h;;;;0.31711;0.05853;;;;;;;;;;;;
9094;3s2h;;;;0.29254;0.06104;;;;;;;;;;;;
9095;7cah;;;;0.5723;0.03395;;;;;;;;;;;;
9096;7had;;;;0.5723;0.03395;;;;;;;;;;;;
9102;qh5s;;;;0.47962;0.0431;;;;;;;;;;;;
9103;asah;;;;0.84955;0.00501;;;;;;;;;;;;
9105;3c2d;;;;0.29254;0.06104;;;;;;;;;;;;
9109;td2c;;;;0.39153;0.04873;;;;;;;;;;;;
9110;9c2h;;;;0.36596;0.05168;;;;;;;;;;;;
9111;kd7s;;;;0.53452;0.03617;;;;;;;;;;;;
9112;8dkh;8c5hqd;td;9s;0.54423;0.03138;ONE_PAIR;0.5;0.70875;0.0084;ONE_PAIR;0.5;0.6602986385595081;0.013372859025032938;ONE_PAIR;0.5;0.45151515151515154;0.006060606060606061
9114;qd8s;kcahjh;6s;6c;0.5183;0.03288;HIGH_CARD;1.0;0.4693;0.0825;HIGH_CARD;1.0;0.4238471673254282;0.04589371980676329;ONE_PAIR;1.0;0.42424242424242425;0.08181818181818182
9116;2s7c;;;;0.31711;0.05853;;;;;;;;;;;;
9117;7d6c;qh3dks;ad;;0.39942;0.05255;HIGH_CARD;1.0;0.20105;0.0514;HIGH_CARD;1.0;0.2650197628458498;0.06798418972332015;;;;
9118;kd4s;;;;0.50315;0.04201;;;;;;;;;;;;
9120;9s2c;;;;0.36596;0.05168;;;;;;;;;;;;
9121;9s3c;;;;0.37593;0.05245;;;;;;;;;;;;
9122;3has;;;;0.53799;0.03989;;;;;;;;;;;;
9123;7dkc;;;;0.53452;0.03617;;;;;;;;;;;;
9124;8sac;5cjhqd;;;0.58204;0.03054;HIGH_CARD;0.0;0.47825;0.03285;;;;;;;;
9126;9s9d;;;;0.7162;0.00774;;;;;;;;;;;;
9127;8dqh;9hah3h;;;0.5183;0.03288;HIGH_CARD;1.0;0.5868;0.0263;;;;;;;;
9129;4cth;;;;0.41051;0.04979;;;;;;;;;;;;
9131;5sqc;js7c5d;9s;;0.47962;0.0431;ONE_PAIR;0.5;0.59825;0.01125;ONE_PAIR;0.5;0.5245937637241985;0.005797101449275362;;;;
9132;6dqh;;;;0.49003;0.04084;;;;;;;;;;;;
9133;6hqd;2d3s4s;;;0.49003;0.04084;HIGH_CARD;0.0;0.39605;0.0338;;;;;;;;
9134;8c7d;;;;0.42852;0.04625;;;;;;;;;;;;
9135;8h9s;2cah8s;7s;jh;0.46138;0.04017;ONE_PAIR;0.5;0.70975;0.02265;ONE_PAIR;0.5;0.750614844093105;0.014624505928853756;ONE_PAIR;0.5;0.6565656565656566;0.006060606060606061
9136;2h3d;;;;0.29254;0.06104;;;;;;;;;;;;
9137;2sth;;;;0.39153;0.04873;;;;;;;;;;;;
9138;jh4c;;;;0.43764;0.04646;;;;;;;;;;;;
9139;9std;;;;0.49491;0.03341;;;;;;;;;;;;
9140;7c9h;;;;0.44268;0.0454;;;;;;;;;;;;
9142;jdks;qsthjc;4h;;0.59176;0.0222;ONE_PAIR;0.5;0.7534;0.0606;ONE_PAIR;0.5;0.5931708388230127;0.025823451910408433;;;;
9144;ad4s;as7d9d;;;0.54863;0.03991;ONE_PAIR;0.5;0.81265;0.03055;;;;;;;;
9145;jc2d;;;;0.42303;0.04556;;;;;;;;;;;;
9147;7d3c;ahjs5h;9d;;0.3373;0.05753;HIGH_CARD;1.0;0.18175;0.0544;HIGH_CARD;1.0;0.21150636802810716;0.04784804567413263;;;;
9148;2s8c;;;;0.34095;0.05507;;;;;;;;;;;;
9149;4h3c;;;;0.32032;0.06072;;;;;;;;;;;;
9151;6d2s;;;;0.30905;0.05982;;;;;;;;;;;;
9152;jd4s;;;;0.43764;0.04646;;;;;;;;;;;;
9158;3c5h;6sqc3h;2c;9h;0.33192;0.06308;ONE_PAIR;0.5;0.5527;0.03455;ONE_PAIR;0.5;0.631181379007466;0.02812911725955204;ONE_PAIR;0.5;0.5060606060606061;0.014141414141414142
9162;4h7d;;;;0.35503;0.05579;;;;;;;;;;;;
9164;ad4s;;;;0.54863;0.03991;;;;;;;;;;;;
9167;7dah;ac9dqd;;;0.5723;0.03395;ONE_PAIR;0.5;0.82325;0.03585;;;;;;;;
9169;ksth;qd5s8d;kh;;0.58609;0.02459;HIGH_CARD;0.0;0.42505;0.01435;ONE_PAIR;0.5;0.6570487483530961;0.014185331576635924;;;;
9170;2h5d;;;;0.31162;0.06213;;;;;;;;;;;;
9172;kcth;;;;0.58609;0.02459;;;;;;;;;;;;
9173;kd2h;qcahjc;9s;;0.48487;0.04156;HIGH_CARD;1.0;0.4593;0.0807;HIGH_CARD;1.0;0.42323232323232324;0.07169521299956083;;;;
9175;5s2h;;;;0.31162;0.06213;;;;;;;;;;;;
9176;js3c;2d6c3h;th;;0.42897;0.04584;ONE_PAIR;0.5;0.59535;0.02335;ONE_PAIR;0.5;0.5059288537549407;0.006126482213438735;;;;
9178;qs6d;;;;0.49003;0.04084;;;;;;;;;;;;
9179;ad4s;;;;0.54863;0.03991;;;;;;;;;;;;
9180;td9h;;;;0.49491;0.03341;;;;;;;;;;;;
9181;2hjd;8hqcqh;jc;6d;0.42303;0.04556;ONE_PAIR;1.0;0.385;0.07135;TWO_PAIR;0.75;0.4997145366710584;0.05579710144927536;TWO_PAIR;0.75;0.793939393939394;0.050505050505050504
9182;qhtc;;;;0.5631;0.02692;;;;;;;;;;;;
9183;9h9c;;;;0.7162;0.00774;;;;;;;;;;;;
9184;3d8h;;;;0.34705;0.0547;;;;;;;;;;;;
9185;jcqs;;;;0.57106;0.02507;;;;;;;;;;;;
9186;qd6s;;;;0.49003;0.04084;;;;;;;;;;;;
9187;ah6d;;;;0.55684;0.0364;;;;;;;;;;;;
9189;6d5c;;;;0.37139;0.05899;;;;;;;;;;;;
9194;thad;5skdah;4s;;0.61422;0.02274;ONE_PAIR;0.5;0.8593;0.0193;ONE_PAIR;0.5;0.6882740447957839;0.019872639437856828;;;;
9199;qcth;tsqs6c;;;0.5631;0.02692;TWO_PAIR;0.5;0.8738;0.00415;;;;;;;;
9200;jc5s;;;;0.44919;0.04622;;;;;;;;;;;;
9201;jc6d;5d3hqc;3d;;0.4571;0.04219;HIGH_CARD;1.0;0.3479;0.02405;ONE_PAIR;1.0;0.3273386034255599;0.07531840140535792;;;;
9202;ac5h;;;;0.56173;0.03883;;;;;;;;;;;;
9204;qh8c;;;;0.5183;0.03288;;;;;;;;;;;;
9205;8das;;;;0.58204;0.03054;;;;;;;;;;;;
9206;3dah;;;;0.53799;0.03989;;;;;;;;;;;;
9208;4d2s;;;;0.30203;0.06132;;;;;;;;;;;;
9211;3s4h;;;;0.32032;0.06072;;;;;;;;;;;;
9212;3c7h;;;;0.3373;0.05753;;;;;;;;;;;;
9213;tstc;qcad5h;2d;9h;0.74578;0.00733;ONE_PAIR;0.0;0.6782;0.0029;ONE_PAIR;0.0;0.6938076416337285;0.000966183574879227;ONE_PAIR;0.0;0.6828282828282828;0.00101010101010101
9214;js5c;;;;0.44919;0.04622;;;;;;;;;;;;
9215;qh5s;6d7hjd;;;0.47962;0.0431;HIGH_CARD;0.0;0.319;0.0397;;;;;;;;
9219;4d8h;;;;0.36885;0.05388;;;;;;;;;;;;
9220;7c7h;tc6c4s;js;as;0.65656;0.00993;ONE_PAIR;0.0;0.6784;0.0044;ONE_PAIR;0.0;0.7167545015371102;0.000966183574879227;ONE_PAIR;0.0;0.5444444444444444;0.00101010101010101
9223;2h5d;5sahqs;;;0.31162;0.06213;ONE_PAIR;0.5;0.54105;0.04735;;;;;;;;
9227;2cth;;;;0.39153;0.04873;;;;;;;;;;;;
9228;qc4s;;;;0.4691;0.04268;;;;;;;;;;;;
9229;th7d;;;;0.45731;0.04209;;;;;;;;;;;;
9230;3hqs;4c7d7h;;;0.46215;0.04405;ONE_PAIR;1.0;0.36335;0.06695;;;;;;;;
9231;jd7s;;;;0.47449;0.03944;;;;;;;;;;;;
9232;6d4c;;;;0.35086;0.06;;;;;;;;;;;;
9234;3s3d;8h8sjh;2h;ad;0.52864;0.01776;TWO_PAIR;0.5;0.4541;0.0511;TWO_PAIR;0.5;0.6002854633289416;0.0011638120333772508;TWO_PAIR;0.5;0.5838383838383838;0.00101010101010101
9235;3skd;ah5skh;5h;th;0.49516;0.04164;ONE_PAIR;0.5;0.7275;0.03415;TWO_PAIR;0.75;0.568818620992534;0.0642512077294686;TWO_PAIR;0.75;0.397979797979798;0.052525252525252523
9237;qcjs;ts9djc;;;0.57106;0.02507;ONE_PAIR;0.5;0.7728;0.05985;;;;;;;;
9238;3dqc;8c5s9c;;;0.46215;0.04405;HIGH_CARD;0.0;0.30455;0.0459;;;;;;;;
9239;ah3c;;;;0.53799;0.03989;;;;;;;;;;;;
9241;6d7c;;;;0.39942;0.05255;;;;;;;;;;;;
9242;qd9c;;;;0.54033;0.02957;;;;;;;;;;;;
9244;9ckd;ks3hkc;3d;;0.5643;0.02861;THREE_OF_A_KIND;0.6666666666666666;0.955;0.0115;FULL_HOUSE;0.8;0.955862977602108;0.038296003513394815;;;;
9245;ks6h;;;;0.52321;0.03931;;;;;;;;;;;;
9246;5c8h;;;;0.3873;0.05384;;;;;;;;;;;;
9248;4h2s;;;;0.30203;0.06132;;;;;;;;;;;;
9249;9d4s;;;;0.37985;0.05171;;;;;;;;;;;;
9250;6c8s;th4dts;;;0.4071;0.05226;ONE_PAIR;1.0;0.2837;0.06035;;;;;;;;
9251;6d8h;kcqc5s;;;0.4071;0.05226;HIGH_CARD;1.0;0.2328;0.05595;;;;;;;;
9255;9cqd;3djd8c;;;0.54033;0.02957;HIGH_CARD;0.0;0.49335;0.0161;;;;;;;;
9257;2s8d;;;;0.34095;0.05507;;;;;;;;;;;;
9262;kh7d;;;;0.53452;0.03617;;;;;;;;;;;;
9263;9dts;;;;0.49491;0.03341;;;;;;;;;;;;
9264;3dqh;jd9s2d;6s;9h;0.46215;0.04405;HIGH_CARD;0.0;0.34595;0.03605;HIGH_CARD;0.0;0.2245718050065876;0.030193236714975844;ONE_PAIR;1.0;0.2222222222222222;0.03333333333333333
9265;3s8h;;;;0.34705;0.0547;;;;;;;;;;;;
9266;as7h;;;;0.5723;0.03395;;;;;;;;;;;;
9267;js2h;jc9dtc;7d;;0.42303;0.04556;ONE_PAIR;0.5;0.60715;0.0672;ONE_PAIR;0.5;0.4902064119455424;0.1;;;;
9269;6h6s;;;;0.62889;0.01129;;;;;;;;;;;;
9270;3c2s;;;;0.29254;0.06104;;;;;;;;;;;;
9272;2std;;;;0.39153;0.04873;;;;;;;;;;;;
9273;7had;3hqd6s;;;0.5723;0.03395;HIGH_CARD;0.0;0.47805;0.0207;;;;;;;;
9275;kd6h;6ckh5c;qc;;0.52321;0.03931;TWO_PAIR;0.5;0.8784;0.00445;TWO_PAIR;0.5;0.8267676767676768;0.005248133509003074;;;;
9278;jd4c;js3s6h;;;0.43764;0.04646;ONE_PAIR;0.5;0.7599;0.02285;;;;;;;;
9279;3h2d;;;;0.29254;0.06104;;;;;;;;;;;;
9280;ackh;8hqd4d;th;2h;0.64394;0.01751;HIGH_CARD;0.0;0.5182;0.00925;HIGH_CARD;0.0;0.32169521299956083;0.00849802371541502;HIGH_CARD;0.0;0.3515151515151515;0.00909090909090909
9284;2sac;9d2d2h;;;0.53107;0.03806;THREE_OF_A_KIND;0.6666666666666666;0.925;0.01095;;;;;;;;
9285;8dqs;;;;0.5183;0.03288;;;;;;;;;;;;
9286;kcqs;4c7h5s;6d;5d;0.60568;0.02022;HIGH_CARD;0.0;0.38525;0.03585;HIGH_CARD;0.0;0.1738252086078173;0.1536012296881862;ONE_PAIR;1.0;0.19393939393939394;0.00909090909090909
9287;qs2d;7s4h6d;kc;8d;0.45082;0.0441;HIGH_CARD;0.0;0.25155;0.04525;HIGH_CARD;1.0;0.2693236714975845;0.025559947299077734;HIGH_CARD;1.0;0.1292929292929293;0.021212121212121213
9289;4sjc;;;;0.43764;0.04646;;;;;;;;;;;;
9290;kc7d;;;;0.53452;0.03617;;;;;;;;;;;;
9291;tckh;ks2dts;;;0.58609;0.02459;TWO_PAIR;0.5;0.89885;0.005;;;;;;;;
9292;tc7h;2cks6c;4c;qs;0.45731;0.04209;HIGH_CARD;1.0;0.3238;0.0217;HIGH_CARD;1.0;0.3652832674571805;0.007378129117259552;HIGH_CARD;1.0;0.14444444444444443;0.00909090909090909
9294;6h6d;th4hjs;5s;7c;0.62889;0.01129;ONE_PAIR;0.0;0.5796;0.00105;ONE_PAIR;0.0;0.7320597277119016;0.000966183574879227;ONE_PAIR;0.0;0.5575757575757576;0.00101010101010101
9295;2c2s;8s4cks;jh;;0.49489;0.01891;ONE_PAIR;0.0;0.45895;0.007;ONE_PAIR;0.0;0.5395476504172156;0.000966183574879227;;;;
9296;3c4h;;;;0.32032;0.06072;;;;;;;;;;;;
9297;4s5d;ksth7s;;;0.35238;0.06277;HIGH_CARD;1.0;0.16615;0.0822;;;;;;;;
9298;qd3h;tsqhks;qs;3c;0.46215;0.04405;ONE_PAIR;0.5;0.6251;0.06295;THREE_OF_A_KIND;0.6666666666666666;0.789679402722881;0.025889328063241106;FULL_HOUSE;0.6;0.9868686868686869;0.00202020202020202
9300;qh6c;;;;0.49003;0.04084;;;;;;;;;;;;
9302;2h9c;;;;0.36596;0.05168;;;;;;;;;;;;
9303;ksqh;;;;0.60568;0.02022;;;;;;;;;;;;
9304;8s7h;;;;0.42852;0.04625;;;;;;;;;;;;
9310;js7h;;;;0.47449;0.03944;;;;;;;;;;;;
9311;jh7s;;;;0.47449;0.03944;;;;;;;;;;;;
9313;2ckd;;;;0.48487;0.04156;;;;;;;;;;;;
9315;9h2d;;;;0.36596;0.05168;;;;;;;;;;;;
9316;kc3d;;;;0.49516;0.04164;;;;;;;;;;;;
9318;kd2h;;;;0.48487;0.04156;;;;;;;;;;;;
9325;6c5s;ts2h4d;;;0.37139;0.05899;HIGH_CARD;1.0;0.3188;0.01625;;;;;;;;
9326;ahtd;;;;0.61422;0.02274;;;;;;;;;;;;
9329;2sah;;;;0.53107;0.03806;;;;;;;;;;;;
9331;2c9d;;;;0.36596;0.05168;;;;;;;;;;;;
9332;4cjs;6c5h9d;;;0.43764;0.04646;HIGH_CARD;0.0;0.25;0.0447;;;;;;;;
9333;7has;jdqs3s;2c;8d;0.5723;0.03395;HIGH_CARD;0.0;0.46845;0.03495;HIGH_CARD;0.0;0.3143170838823013;0.025296442687747035;HIGH_CARD;0.0;0.33535353535353535;0.00909090909090909
9334;adjh;;;;0.62487;0.02161;;;;;;;;;;;;
9335;8d4s;4hkh2d;5c;;0.36885;0.05388;ONE_PAIR;0.5;0.6026;0.02335;ONE_PAIR;0.5;0.5936978480456742;0.01697408871321915;;;;
9337;tc8s;8c2h4h;9h;th;0.48008;0.03745;ONE_PAIR;0.5;0.72585;0.01075;ONE_PAIR;0.5;0.6022837066315327;0.00676328502415459;TWO_PAIR;0.5;0.5909090909090909;0.00202020202020202
9339;3h4d;;;;0.32032;0.06072;;;;;;;;;;;;
9340;jc6d;5c4hkd;;;0.4571;0.04219;HIGH_CARD;1.0;0.3547;0.0267;;;;;;;;
9341;2d6h;;;;0.30905;0.05982;;;;;;;;;;;;
9342;qh7d;;;;0.49951;0.03656;;;;;;;;;;;;
9343;td2h;;;;0.39153;0.04873;;;;;;;;;;;;
9345;6h9d;8h2h6c;;;0.42278;0.04736;ONE_PAIR;0.5;0.66715;0.01525;;;;;;;;
9346;kd2s;jsjdqh;ad;6d;0.48487;0.04156;ONE_PAIR;1.0;0.45115;0.07985;ONE_PAIR;1.0;0.2768115942028985;0.12457180500658761;ONE_PAIR;1.0;0.39595959595959596;0.08181818181818182
9347;qcqs;;;;0.79656;0.00605;;;;;;;;;;;;
9351;7d3h;;;;0.3373;0.05753;;;;;;;;;;;;
9354;qhac;9skd6h;ah;9d;0.63294;0.01905;HIGH_CARD;0.0;0.52015;0.0128;ONE_PAIR;0.5;0.8233640755379886;0.014624505928853756;TWO_PAIR;0.75;0.8222222222222222;0.07676767676767676
9356;7c2h;;;;0.31711;0.05853;;;;;;;;;;;;
9357;td3c;ackhqc;9s;8d;0.40171;0.04771;HIGH_CARD;1.0;0.3828;0.11775;HIGH_CARD;1.0;0.35092226613965743;0.10278875713658323;HIGH_CARD;1.0;0.2222222222222222;0.0696969696969697
9361;9sth;kh8d2h;as;;0.49491;0.03341;HIGH_CARD;1.0;0.3712;0.01825;HIGH_CARD;1.0;0.3630434782608696;0.016798418972332016;;;;
9364;6has;4djs8h;6s;;0.55684;0.0364;HIGH_CARD;0.0;0.447;0.03425;ONE_PAIR;0.5;0.6529205094422486;0.005862977602108037;;;;
9365;ac8h;;;;0.58204;0.03054;;;;;;;;;;;;
9366;2dts;;;;0.39153;0.04873;;;;;;;;;;;;
9368;qc6h;ad6cjs;tc;7d;0.49003;0.04084;ONE_PAIR;0.5;0.64895;0.02035;ONE_PAIR;0.5;0.5907114624505929;0.025032938076416336;ONE_PAIR;0.5;0.4686868686868687;0.006060606060606061
9369;ahqs;;;;0.63294;0.01905;;;;;;;;;;;;
9370;actd;;;;0.61422;0.02274;;;;;;;;;;;;
9371;3s9h;;;;0.37593;0.05245;;;;;;;;;;;;
9372;td3c;;;;0.40171;0.04771;;;;;;;;;;;;
9374;8cqh;qs3d4h;7c;8s;0.5183;0.03288;ONE_PAIR;0.5;0.7981;0.01265;ONE_PAIR;0.5;0.6991436100131753;0.013175230566534914;TWO_PAIR;0.5;0.9686868686868687;0.00404040404040404
9375;td5h;;;;0.41836;0.04657;;;;;;;;;;;;
9376;ahac;;;;0.84955;0.00501;;;;;;;;;;;;
9377;khqc;2sqhah;3h;kc;0.60568;0.02022;ONE_PAIR;0.5;0.8016;0.0172;ONE_PAIR;0.5;0.5894378568291612;0.015656565656565657;TWO_PAIR;0.5;0.8878787878787879;0.00404040404040404
9378;2d5s;;;;0.31162;0.06213;;;;;;;;;;;;
9380;8hqc;7h9c6d;;;0.5183;0.03288;HIGH_CARD;0.0;0.48695;0.06235;;;;;;;;
9381;3d6c;;;;0.33074;0.06063;;;;;;;;;;;;
9382;3h5c;7cjsah;4c;6h;0.33192;0.06308;HIGH_CARD;1.0;0.14875;0.09005;HIGH_CARD;1.0;0.3706631532718489;0.02266139657444005;STRAIGHT;0.6;0.9787878787878788;0.00909090909090909
9383;6dac;;;;0.55684;0.0364;;;;;;;;;;;;
9386;4cqd;2cks7s;;;0.4691;0.04268;HIGH_CARD;1.0;0.34985;0.03515;;;;;;;;
9387;qhts;qsqd2d;5s;ah;0.5631;0.02692;THREE_OF_A_KIND;0.6666666666666666;0.9347;0.01085;THREE_OF_A_KIND;0.6666666666666666;0.9359683794466404;0.008102766798418972;THREE_OF_A_KIND;0.6666666666666666;0.9545454545454546;0.0030303030303030303
9388;jsjd;;;;0.77102;0.00643;;;;;;;;;;;;
9391;js8h;2s7hth;;;0.49639;0.03554;HIGH_CARD;0.0;0.44975;0.01635;;;;;;;;
9392;6ckd;4sqhjc;7s;;0.52321;0.03931;HIGH_CARD;0.0;0.3998;0.038;HIGH_CARD;0.0;0.348989898989899;0.036561264822134384;;;;
9393;8cqd;;;;0.5183;0.03288;;;;;;;;;;;;
9394;8djh;;;;0.49639;0.03554;;;;;;;;;;;;
9396;th4c;;;;0.41051;0.04979;;;;;;;;;;;;
9399;khts;kd7h5h;qc;4d;0.58609;0.02459;ONE_PAIR;0.5;0.82145;0.0115;ONE_PAIR;0.5;0.6278436539306105;0.020816864295125165;ONE_PAIR;0.5;0.8474747474747475;0.006060606060606061
9401;qs2h;kd9cks;7s;5s;0.45082;0.0441;ONE_PAIR;1.0;0.4435;0.07725;ONE_PAIR;1.0;0.26651295564339045;0.05922266139657444;ONE_PAIR;1.0;0.2787878787878788;0.045454545454545456
9402;7s6h;;;;0.39942;0.05255;;;;;;;;;;;;
9403;7sth;;;;0.45731;0.04209;;;;;;;;;;;;
9405;tsth;;;;0.74578;0.00733;;;;;;;;;;;;
9406;kd3h;;;;0.49516;0.04164;;;;;;;;;;;;
9407;4s8h;;;;0.36885;0.05388;;;;;;;;;;;;
9409;6hqc;6ctc3c;;;0.49003;0.04084;ONE_PAIR;0.5;0.7569;0.0082;;;;;;;;
9410;qhkd;;;;0.60568;0.02022;;;;;;;;;;;;
9412;3h6c;;;;0.33074;0.06063;;;;;;;;;;;;
9413;5stc;;;;0.41836;0.04657;;;;;;;;;;;;
9414;9c6d;;;;0.42278;0.04736;;;;;;;;;;;;
9415;ah8c;ad9c9h;3c;ts;0.58204;0.03054;TWO_PAIR;0.75;0.8284;0.0489;TWO_PAIR;0.75;0.617215634606939;0.03386034255599473;TWO_PAIR;0.75;0.8222222222222222;0.052525252525252523
9416;7d2c;;;;0.31711;0.05853;;;;;;;;;;;;
9418;qsah;;;;0.63294;0.01905;;;;;;;;;;;;
9419;8h3c;;;;0.34705;0.0547;;;;;;;;;;;;
9420;9s8c;;;;0.46138;0.04017;;;;;;;;;;;;
9422;5dah;2cth3c;4d;;0.56173;0.03883;HIGH_CARD;0.0;0.5229;0.02365;STRAIGHT;0.6;0.9313570487483531;0.03210364514712341;;;;
9423;4sth;;;;0.41051;0.04979;;;;;;;;;;;;
9424;jckd;4dtd2s;9c;9s;0.59176;0.0222;HIGH_CARD;0.0;0.47715;0.01045;HIGH_CARD;0.0;0.4632630654369785;0.008695652173913044;ONE_PAIR;1.0;0.37575757575757573;0.00909090909090909
9425;6cjd;7c4dtc;;;0.4571;0.04219;HIGH_CARD;0.0;0.3228;0.03155;;;;;;;;
9427;8d2s;;;;0.34095;0.05507;;;;;;;;;;;;
9428;2h5c;;;;0.31162;0.06213;;;;;;;;;;;;
9430;4d5c;9s2h2c;;;0.35238;0.06277;ONE_PAIR;1.0;0.16785;0.1111;;;;;;;;
9431;7hqc;;;;0.49951;0.03656;;;;;;;;;;;;
9432;kc4h;;;;0.50315;0.04201;;;;;;;;;;;;
9435;7d9c;8c6cqd;;;0.44268;0.0454;HIGH_CARD;1.0;0.484;0.03155;;;;;;;;
9436;4d9h;;;;0.37985;0.05171;;;;;;;;;;;;
9439;kc2h;;;;0.48487;0.04156;;;;;;;;;;;;
9440;4hkd;;;;0.50315;0.04201;;;;;;;;;;;;
9442;7h3s;;;;0.3373;0.05753;;;;;;;;;;;;
9444;8sqh;;;;0.5183;0.03288;;;;;;;;;;;;
9447;4c3s;;;;0.32032;0.06072;;;;;;;;;;;;
9448;6h2c;;;;0.30905;0.05982;;;;;;;;;;;;
9450;3d6s;;;;0.33074;0.06063;;;;;;;;;;;;
9451;js8h;;;;0.49639;0.03554;;;;;;;;;;;;
